7.26194214e+02	1.68371002e+02	2.01911473e+00
7.26294128e+02	1.68774002e+02	2.01790833e+00
7.26394104e+02	1.68957001e+02	2.01736188e+00
7.26494080e+02	1.68884995e+02	2.01757669e+00
7.26594116e+02	1.68572006e+02	2.01851273e+00
7.26694214e+02	1.68080994e+02	2.01998520e+00
7.26794128e+02	1.67494995e+02	2.02174973e+00
7.26894104e+02	1.66884995e+02	2.02359462e+00
7.26994080e+02	1.66253998e+02	2.02551198e+00
7.27094116e+02	1.65541000e+02	2.02768946e+00
7.27194214e+02	1.64699005e+02	2.03027606e+00
7.27294128e+02	1.63774994e+02	2.03313375e+00
7.27394104e+02	1.62889008e+02	2.03589272e+00
7.27494080e+02	1.62147003e+02	2.03821778e+00
7.27594116e+02	1.61643005e+02	2.03980470e+00
7.27694214e+02	1.61416000e+02	2.04052162e+00
7.27794128e+02	1.61442993e+02	2.04043627e+00
7.27894104e+02	1.61636993e+02	2.03982377e+00
7.27994080e+02	1.61876007e+02	2.03907037e+00
7.28094116e+02	1.61994003e+02	2.03869891e+00
7.28194214e+02	1.61757996e+02	2.03944206e+00
7.28294128e+02	1.61757996e+02	2.03944206e+00
7.28394104e+02	1.60865997e+02	2.04226351e+00
7.28494080e+02	1.59072006e+02	2.04799747e+00
7.28594116e+02	1.56348007e+02	2.05686021e+00
7.28694214e+02	1.52960007e+02	2.06815624e+00
7.28794128e+02	1.49347000e+02	2.08055258e+00
7.28894104e+02	1.46026993e+02	2.09227872e+00
7.28994080e+02	1.43494995e+02	2.10144806e+00
7.29094116e+02	1.42082001e+02	2.10665321e+00
7.29194214e+02	1.41884003e+02	2.10738778e+00
7.29294128e+02	1.42776993e+02	2.10408497e+00
7.29394104e+02	1.44462006e+02	2.09792256e+00
7.29494080e+02	1.46520004e+02	2.09051657e+00
7.29594116e+02	1.48496002e+02	2.08352709e+00
7.29694214e+02	1.50005005e+02	2.07826734e+00
7.29794128e+02	1.50841003e+02	2.07538176e+00
7.29894104e+02	1.51022003e+02	2.07475948e+00
7.29994080e+02	1.50722000e+02	2.07579112e+00
7.30094116e+02	1.50149994e+02	2.07776546e+00
7.30194214e+02	1.49445999e+02	2.08020806e+00
7.30294128e+02	1.48582993e+02	2.08322191e+00
7.30394104e+02	1.47412003e+02	2.08734679e+00
7.30494080e+02	1.45796005e+02	2.09310699e+00
7.30594116e+02	1.43709000e+02	2.10066533e+00
7.30694214e+02	1.41419006e+02	2.10911798e+00
7.30794128e+02	1.39585007e+02	2.11601210e+00
7.30894104e+02	1.38970993e+02	2.11834550e+00
7.30994080e+02	1.40070007e+02	2.11417794e+00
7.31094116e+02	1.42841003e+02	2.10384917e+00
7.31194214e+02	1.46729996e+02	2.08976817e+00
7.31294128e+02	1.50903000e+02	2.07516861e+00
7.31394104e+02	1.54544998e+02	2.06283307e+00
7.31494080e+02	1.57093002e+02	2.05441713e+00
7.31594116e+02	1.58367996e+02	2.05026960e+00
7.31694214e+02	1.58548996e+02	2.04968429e+00
