# DEPTH(m)    AC_TDR_CORRECTED(us/ft)    RHO_TDR_CORRECTED(kg/m3)
3062.7998 79.045961 2367.926052
3062.8999 77.793906 2376.028983
3063.0000 77.753992 2376.028983
3063.0999 77.718322 2376.028983
3063.2000 77.808856 2375.204332
3063.2998 78.395604 2371.075643
3063.3999 78.966553 2367.115358
3063.5000 79.372673 2364.302012
3063.5999 79.369017 2364.229417
3063.7000 79.460565 2363.556800
3063.7998 79.466316 2363.477732
3063.8999 79.464268 2363.477732
3064.0000 80.122423 2359.175330
3064.0999 81.681781 2349.143741
3064.2000 84.402343 2332.136168
3064.2998 88.342097 2308.554454
3064.3999 93.250052 2280.772416
3064.5000 98.457242 2253.052852
3064.5999 103.022613 2230.111983
3064.7000 105.134188 2219.978126
3064.7998 105.169946 2219.978126
3064.8999 105.209904 2219.978126
3065.0000 101.875129 2236.559663
3065.0999 97.540513 2259.025737
3065.2000 93.041103 2283.604168
3065.2998 88.950863 2307.209139
3065.3999 85.502824 2328.171720
3065.5000 82.805084 2345.369023
3065.5999 80.844483 2358.418603
3065.7000 79.562085 2367.341150
3065.7998 78.852849 2372.597866
3065.8999 78.486813 2375.616478
3066.0000 78.223108 2377.988188
3066.0999 77.894522 2380.849939
3066.2000 77.404419 2384.864825
3066.2998 76.753740 2389.999341
3066.3999 76.095049 2395.210737
3066.5000 75.684467 2398.681303
3066.5999 75.759789 2398.681303
3066.7000 75.830094 2398.681303
3066.7998 76.497357 2394.429620
3066.8999 77.460608 2388.122065
3067.0000 78.538929 2381.075522
3067.0999 79.497180 2374.907267
3067.2000 80.158415 2370.767769
3067.2998 80.383619 2369.531596
3067.3999 80.418812 2369.531596
3067.5000 80.449038 2369.531596
3067.5999 80.348218 2370.373180
3067.7000 80.263382 2371.075643
3067.7998 80.192528 2371.651769
3067.8999 80.108662 2372.282290
3068.0000 80.008792 2372.987588
3068.0999 80.008901 2372.987588
3068.2000 80.003994 2372.987588
3068.2998 79.944082 2373.323813
3068.3999 79.929157 2373.323813
3068.5000 79.891192 2373.444912
3068.5999 79.423230 2376.435075
3068.7000 78.674252 2381.328575
3068.7998 77.741282 2387.511803
3068.8999 76.757299 2394.099260
3069.0000 75.829237 2400.344178
3069.0999 75.076205 2405.374821
3069.2000 75.021156 2405.374821
3069.2998 74.961127 2405.374821
3069.3999 75.812086 2398.830300
3069.5000 77.967929 2383.289155
3069.5999 81.315825 2360.338880
3069.7000 85.426706 2333.679489
3069.7998 89.443618 2308.982267
3069.8999 92.428979 2291.296957
3070.0000 92.381172 2291.296957
3070.0999 92.362164 2291.296957
3070.2000 90.293627 2302.999756
3070.2998 86.830574 2323.356900
3070.3999 83.473994 2343.963666
3070.5000 81.051849 2359.364702
3070.5999 80.716200 2361.387221
3070.7000 80.688024 2361.387221
3070.7998 80.658335 2361.387221
3070.8999 81.628118 2354.866518
3071.0000 82.384326 2349.789688
3071.0999 82.717038 2347.446774
3071.2000 82.681221 2347.446774
3071.2998 82.643896 2347.446774
3071.3999 82.396043 2348.779589
3071.5000 82.056603 2350.692942
3071.5999 81.634675 2353.135918
3071.7000 81.141218 2356.045412
3071.7998 80.622257 2359.129631
3071.8999 80.114769 2362.148726
3072.0000 79.624681 2365.061621
3072.0999 79.093113 2368.258706
3072.2000 78.424016 2372.389697
3072.2998 77.512419 2378.192029
3072.3999 76.304294 2386.100097
3072.5000 74.986559 2394.900953
3072.5999 74.924351 2394.936145
3072.7000 74.865614 2394.936145
3072.7998 74.805381 2394.936145
3072.8999 77.379620 2376.733096
3073.0000 81.474237 2349.367484
3073.0999 86.737389 2316.483139
3073.2000 92.554013 2282.695209
3073.2998 98.154143 2252.348021
3073.3999 102.792747 2228.606589
3073.5000 105.062716 2217.255285
3073.5999 104.966742 2217.255285
3073.7000 104.798810 2217.255285
3073.7998 101.026735 2234.872999
3073.8999 95.761354 2261.080141
3074.0000 89.806450 2292.839825
3074.0999 84.057393 2325.770239
3074.2000 79.430038 2353.974594
3074.2998 77.248433 2367.507242
3074.3999 77.142522 2367.507242
3074.5000 77.046161 2367.507242
3074.5999 79.280598 2352.330907
3074.7000 81.719738 2336.414409
3074.7998 83.537604 2324.834948
3074.8999 83.566163 2324.313461
3075.0000 83.518345 2324.313461
3075.0999 83.480278 2324.313461
3075.2000 82.778912 2328.410105
3075.2998 82.332248 2331.034278
3075.3999 82.209278 2331.735739
3075.5000 82.199003 2331.803480
3075.5999 82.074430 2332.635645
3075.7000 81.583559 2335.799052
3075.7998 81.158366 2338.633927
3075.8999 81.197866 2338.633927
3076.0000 81.247135 2338.633927
3076.0999 83.664056 2324.125626
3076.2000 87.735680 2300.489010
3076.2998 92.803957 2272.630281
3076.3999 97.931928 2246.125225
3076.5000 102.191739 2225.357370
3076.5999 105.010155 2212.332475
3076.7000 105.173274 2212.114738
3076.7998 105.300021 2212.114738
3076.8999 105.436462 2212.114738
3077.0000 104.581121 2216.848536
3077.0999 103.794214 2220.797764
3077.2000 103.081275 2224.247120
3077.2998 102.125045 2228.935768
3077.3999 100.375527 2237.650895
3077.5000 97.356736 2253.094347
3077.5999 93.044650 2276.109750
3077.7000 88.032280 2304.419903
3077.7998 83.320609 2332.746713
3077.8999 79.766651 2355.371397
3078.0000 78.426448 2364.321812
3078.0999 78.458932 2364.321812
3078.2000 78.495130 2364.321812
3078.2998 80.175020 2353.619587
3078.3999 82.030622 2342.071204
3078.5000 83.619007 2332.469093
3078.5999 84.490059 2327.438991
3078.7000 84.544827 2327.438991
3078.7998 84.603276 2327.438991
3078.8999 83.476438 2334.750463
3079.0000 81.978411 2344.545555
3079.0999 80.523032 2354.297560
3079.2000 79.371369 2362.280144
3079.2998 78.634378 2367.660098
3079.3999 78.715100 2367.660098
3079.5000 78.799660 2367.660098
3079.5999 79.614851 2362.852239
3079.7000 81.608757 2350.500615
3079.7998 84.847326 2330.776111
3079.8999 89.370608 2304.356047
3080.0000 94.756756 2274.671243
3080.0999 100.049516 2247.301461
3080.2000 104.054991 2227.787158
3080.2998 104.169120 2227.787158
3080.3999 104.286961 2227.787158
3080.5000 102.531225 2237.220091
3080.5999 99.220363 2255.215672
3080.7000 96.485639 2270.781800
3080.7998 95.438092 2277.487124
3080.8999 95.432814 2278.457062
3081.0000 95.506039 2278.918095
3081.0999 95.523363 2279.605020
3081.2000 94.513943 2285.901237
3081.2998 92.341737 2298.822758
3081.3999 90.152800 2312.129754
3081.5000 90.236255 2312.129754
3081.5999 90.304883 2312.129754
3081.7000 93.576768 2293.513986
3081.7998 98.513903 2266.556502
3081.8999 103.760306 2239.478903
3082.0000 107.817992 2219.559249
3082.0999 107.812924 2219.559249
3082.2000 107.793112 2219.559249
3082.2998 105.353589 2231.286368
3082.3999 100.260333 2256.928315
3082.5000 94.498249 2287.761796
3082.5999 89.138486 2318.322159
3082.7000 84.923978 2343.654041
3082.7998 82.149795 2360.803794
3082.8999 80.676880 2369.731838
3083.0000 80.141027 2372.396410
3083.0999 79.980567 2372.450123
3083.2000 79.805363 2372.503843
3083.2998 79.493521 2373.377631
3083.3999 79.137947 2374.448533
3083.5000 78.926325 2374.448533
3083.5999 78.700169 2374.448533
3083.7000 78.786269 2372.248731
3083.7998 79.158658 2367.952656
3083.8999 79.958677 2359.998670
3084.0000 81.665869 2346.327331
3084.0999 84.606298 2325.654744
3084.2000 88.848551 2298.495962
3084.2998 94.048768 2267.835505
3084.3999 99.605786 2237.460489
3084.5000 104.807187 2210.815282
3084.5999 109.099692 2189.875711
3084.7000 112.077020 2175.697575
3084.7998 112.132245 2174.592725
3084.8999 111.960272 2174.592725
3085.0000 111.814883 2174.592725
3085.0999 109.139463 2185.845133
3085.2000 105.700866 2201.025509
3085.2998 101.838100 2218.910049
3085.3999 97.762135 2238.749819
3085.5000 93.613955 2260.030702
3085.5999 89.454611 2282.573413
3085.7000 85.438090 2305.611562
3085.7998 81.863332 2327.323082
3085.8999 79.017375 2345.622689
3086.0000 77.111405 2358.672884
3086.0999 76.149135 2365.981388
3086.2000 76.325690 2365.981388
3086.2998 76.528940 2365.981388
3086.3999 76.890992 2365.107897
3086.5000 77.966231 2359.730600
3086.5999 79.548037 2351.321760
3086.7000 81.705667 2339.609854
3086.7998 84.383926 2325.174836
3086.8999 87.410986 2309.281384
3087.0000 90.423435 2294.155073
3087.0999 92.929316 2282.451649
3087.2000 93.788435 2279.764534
3087.2998 94.073843 2279.764534
3087.3999 94.341524 2279.764534
3087.5000 93.066973 2288.232324
3087.5999 91.312550 2299.505766
3087.7000 89.322505 2312.348225
3087.7998 87.318757 2325.533202
3087.8999 85.445401 2338.177941
3088.0000 83.795682 2349.629717
3088.0999 82.385178 2359.684847
3088.2000 81.124053 2368.844744
3088.2998 79.859269 2378.090097
3088.3999 78.503877 2388.024926
3088.5000 77.274989 2397.151441
3088.5999 77.331406 2397.151441
3088.7000 77.370200 2397.151441
3088.7998 79.545379 2382.157067
3088.8999 83.153951 2358.073260
3089.0000 87.406895 2331.071171
3089.0999 91.182231 2308.232391
3089.2000 91.778945 2304.466349
3089.2998 91.712088 2304.466349
3089.3999 91.627624 2304.466349
3089.5000 88.451400 2322.667945
3089.5999 85.017655 2343.123731
3089.7000 82.174289 2360.515624
3089.7998 80.335396 2371.671879
3089.8999 80.162896 2371.671879
3090.0000 79.972503 2371.671879
3090.0999 79.876678 2370.921681
3090.2000 81.242231 2360.391242
3090.2998 83.708302 2342.984939
3090.3999 87.508765 2318.047037
3090.5000 92.603204 2286.989835
3090.5999 98.618299 2253.016547
3090.7000 104.865746 2220.088930
3090.7998 110.474971 2191.665506
3090.8999 115.008678 2169.595232
3091.0000 118.043285 2154.889758
3091.0999 118.220936 2152.422832
3091.2000 117.832183 2152.422832
3091.2998 117.473176 2152.422832
3091.3999 114.853740 2161.979505
3091.5000 111.390426 2175.536458
3091.5999 107.183008 2193.022861
3091.7000 102.445186 2213.888145
3091.7998 97.633036 2236.304759
3091.8999 93.281458 2257.640346
3092.0000 89.942223 2274.654922
3092.0999 87.985736 2284.742916
3092.2000 87.892846 2284.742916
3092.2998 87.829553 2284.742916
3092.3999 87.793832 2284.754040
3092.5000 87.789677 2284.754040
3092.5999 87.333121 2287.442785
3092.7000 85.067162 2300.615662
3092.7998 81.981727 2319.238418
3092.8999 78.716863 2339.948150
3093.0000 75.963787 2358.464233
3093.0999 74.138162 2371.678583
3093.2000 73.266134 2378.940194
3093.2998 73.077556 2381.814540
3093.3999 73.232550 2382.547848
3093.5000 73.482553 2382.835997
3093.5999 73.727860 2383.357853
3093.7000 73.982763 2384.017857
3093.7998 74.363042 2384.017857
3093.8999 74.772893 2384.017857
3094.0000 75.386712 2382.808547
3094.0999 76.013057 2380.364957
3094.2000 76.688839 2376.766974
3094.2998 77.488500 2372.329278
3094.3999 78.335111 2367.586987
3094.5000 79.096868 2363.418439
3094.5999 79.525438 2361.433139
3094.7000 79.646953 2361.433139
3094.7998 79.763360 2361.433139
3094.8999 79.874716 2361.433139
3095.0000 79.981181 2361.433139
3095.0999 80.286484 2360.096782
3095.2000 81.311733 2354.058544
3095.2998 82.627885 2346.212992
3095.3999 83.845987 2339.077847
3095.5000 84.632159 2334.688490
3095.5999 84.998195 2332.894844
3095.7000 85.242176 2331.828115
3095.7998 85.750074 2329.113748
3095.8999 86.737922 2323.471826
3096.0000 88.107802 2315.590148
3096.0999 89.473571 2307.834515
3096.2000 89.519285 2307.834515
3096.2998 89.559928 2307.834515
3096.3999 88.307521 2315.429593
3096.5000 85.783109 2330.874444
3096.5999 82.989611 2348.530595
3096.7000 80.561058 2364.427428
3096.7998 78.930447 2375.420495
3096.8999 78.191785 2380.508351
3097.0000 78.174080 2380.665451
3097.0999 78.101315 2381.164417
3097.2000 77.891495 2382.568424
3097.2998 76.999630 2388.656685
3097.3999 75.620714 2398.227501
3097.5000 74.080717 2409.122821
3097.5999 72.777685 2418.478132
3097.7000 72.747598 2418.478132
3097.7998 72.724624 2418.478132
3097.8999 73.396307 2413.968174
3098.0000 74.745528 2404.699103
3098.0999 75.831250 2397.434380
3098.2000 75.916545 2397.271670
3098.2998 75.974388 2397.271670
3098.3999 76.220808 2395.908485
3098.5000 76.269878 2395.908485
3098.5999 76.314472 2395.908485
3098.7000 77.166638 2390.215353
3098.7998 78.286364 2382.719344
3098.8999 79.340667 2375.751686
3099.0000 80.073586 2371.002002
3099.0999 80.096051 2371.002002
3099.2000 80.114089 2371.002002
3099.2998 79.685698 2373.970033
3099.3999 78.917883 2379.232979
3099.5000 78.258652 2383.777125
3099.5999 78.258989 2383.777125
3099.7000 78.254898 2383.777125
3099.7998 79.673390 2374.064347
3099.8999 82.113457 2357.819302
3100.0000 85.319076 2337.292228
3100.0999 88.750284 2316.256752
3100.2000 91.681065 2298.971900
3100.2998 92.414439 2294.609483
3100.3999 92.379390 2294.609483
3100.5000 92.339857 2294.609483
3100.5999 90.253937 2306.363016
3100.7000 88.032590 2319.208446
3100.7998 86.664847 2327.158418
3100.8999 86.607680 2327.158418
3101.0000 86.545997 2327.158418
3101.0999 88.686948 2313.892270
3101.2000 92.099473 2293.701113
3101.2998 96.605612 2268.430748
3101.3999 101.900328 2240.476402
3101.5000 107.189900 2213.626904
3101.5999 111.522307 2191.710684
3101.7000 113.976112 2179.130006
3101.7998 113.639193 2179.130006
3101.8999 113.336389 2179.130006
3102.0000 109.756297 2193.911941
3102.0999 105.000615 2214.934654
3102.2000 100.000077 2238.403291
3102.2998 95.484731 2260.784575
3102.3999 91.695499 2280.502328
3102.5000 88.472234 2298.054870
3102.5999 85.515210 2314.924503
3102.7000 82.607329 2332.339594
3102.7998 79.746555 2350.346810
3102.8999 77.146895 2367.560403
3103.0000 75.194458 2381.212290
3103.0999 74.128091 2389.303193
3103.2000 74.268867 2389.303193
3103.2998 74.443665 2389.303193
3103.3999 75.238577 2385.244038
3103.5000 76.086968 2381.089197
3103.5999 76.801259 2378.110482
3103.7000 77.366692 2376.387679
3103.7998 77.845062 2375.488066
3103.8999 78.323545 2374.819534
3104.0000 78.884764 2373.828597
3104.0999 79.569712 2372.235308
3104.2000 80.418803 2369.778573
3104.2998 81.415745 2366.577875
3104.3999 82.477800 2363.194511
3104.5000 83.211847 2362.214430
3104.5999 83.830452 2362.214430
3104.7000 84.483201 2362.214430
3104.7998 84.358714 2367.573695
3104.8999 83.921342 2375.332667
3105.0000 83.277065 2383.186127
3105.0999 83.409359 2383.186127
3105.2000 83.532629 2383.186127
3105.2998 84.215399 2379.328343
3105.3999 86.888727 2362.207860
3105.5000 91.047778 2336.327339
3105.5999 96.652274 2303.329767
3105.7000 103.369325 2266.529783
3105.7998 110.365886 2231.088777
3105.8999 116.493006 2202.240880
3106.0000 119.526815 2188.815208
3106.0999 119.610092 2188.815208
3106.2000 119.688923 2188.815208
3106.2998 115.374276 2208.969544
3106.3999 109.747187 2236.579662
3106.5000 103.990755 2266.674083
3106.5999 98.938813 2294.859600
3106.7000 94.869424 2318.938788
3106.7998 91.632569 2339.071591
3106.8999 88.867272 2357.006253
3107.0000 86.367599 2373.828597
3107.0999 84.113436 2389.525850
3107.2000 82.228829 2403.071221
3107.2998 80.984765 2412.279529
3107.3999 81.010260 2412.279529
3107.5000 81.031345 2412.279529
3107.5999 82.014963 2405.274122
3107.7000 83.214136 2396.812133
3107.7998 84.316864 2389.136269
3107.8999 85.241151 2382.774236
3108.0000 86.070994 2377.105885
3108.0999 86.978393 2370.955147
3108.2000 88.172557 2362.950946
3108.2998 89.670909 2353.000580
3108.3999 91.262915 2342.669657
3108.5000 92.511164 2334.719475
3108.5999 92.492719 2334.719475
3108.7000 92.479558 2334.719475
3108.7998 91.368678 2341.605569
3108.8999 89.763078 2351.797139
3109.0000 88.207759 2361.918832
3109.0999 87.066721 2369.524923
3109.2000 87.079966 2369.524923
3109.2998 87.098480 2369.524923
3109.3999 87.394272 2367.713277
3109.5000 88.937386 2357.754206
3109.5999 91.345754 2342.549905
3109.7000 94.502406 2323.308519
3109.7998 97.934312 2303.266062
3109.8999 100.966498 2286.314041
3110.0000 101.405045 2284.181520
3110.0999 101.465819 2284.181520
3110.2000 101.531877 2284.181520
3110.2998 98.699177 2300.604147
3110.3999 95.582755 2319.364320
3110.5000 93.936735 2329.842985
3110.5999 94.023916 2329.842985
3110.7000 94.116379 2329.842985
3110.7998 96.702072 2314.829489
3110.8999 99.567044 2298.713800
3111.0000 99.714456 2298.490231
3111.0999 99.828043 2298.490231
3111.2000 99.946913 2298.490231
3111.2998 96.529999 2319.244412
3111.3999 92.372343 2345.679782
3111.5000 88.622232 2370.807915
3111.5999 88.702392 2370.807915
3111.7000 88.777627 2370.807915
3111.7998 89.040906 2369.518250
3111.8999 93.326264 2342.165645
3112.0000 98.159791 2313.039746
3112.0999 102.244333 2289.804252
3112.2000 102.606950 2288.053018
3112.2998 102.652623 2288.053018
3112.3999 102.693375 2288.053018
3112.5000 99.273260 2307.834515
3112.5999 95.292183 2331.914349
3112.7000 91.519182 2355.922203
3112.7998 88.494249 2376.096641
3112.8999 86.436396 2390.340824
3113.0000 85.275638 2398.581997
3113.0999 84.718943 2402.591797
3113.2000 84.465323 2404.419031
3113.2998 84.318785 2405.446761
3113.3999 84.310326 2405.446761
3113.5000 84.296925 2405.446761
3113.5999 84.364612 2404.828422
3113.7000 84.683374 2402.377284
3113.7998 85.188230 2398.581997
3113.8999 85.818165 2393.902558
3114.0000 86.377122 2389.727723
3114.0999 86.334191 2389.727723
3114.2000 86.286335 2389.727723
3114.2998 85.387585 2395.654641
3114.3999 83.675914 2407.458256
3114.5000 81.269228 2424.697301
3114.5999 78.426679 2445.930984
3114.7000 75.616205 2467.825594
3114.7998 73.387849 2485.734871
3114.8999 73.198377 2486.702324
3115.0000 73.180027 2486.702324
3115.0999 73.175882 2486.702324
3115.2000 74.949985 2471.824000
3115.2998 76.980336 2455.335229
3115.3999 78.909934 2440.162147
3115.5000 80.558774 2427.558323
3115.5999 81.942865 2417.223186
3115.7000 83.134202 2408.499745
3115.7998 84.144788 2401.220568
3115.8999 84.988620 2395.224823
3116.0000 85.638696 2390.654645
3116.0999 86.062022 2387.698960
3116.2000 86.276594 2386.203757
3116.2998 86.353414 2385.664972
3116.3999 86.404481 2385.306119
3116.5000 86.488793 2384.720114
3116.5999 86.611353 2383.873403
3116.7000 86.736161 2383.014462
3116.7998 86.832215 2382.355845
3116.8999 86.832516 2382.355845
3117.0000 86.833064 2382.355845
3117.0999 86.799859 2382.589001
3117.2000 86.604901 2383.935307
3117.2998 86.293190 2386.093188
3117.3999 85.886725 2388.920744
3117.5000 85.428510 2392.128873
3117.5999 84.979540 2395.295258
3117.7000 84.623817 2397.823696
3117.7998 84.528339 2398.518169
3117.8999 84.531109 2398.518169
3118.0000 84.534130 2398.518169
3118.0999 84.695394 2397.399004
3118.2000 84.703906 2397.363630
3118.2998 84.707663 2397.363630
3118.3999 84.711667 2397.363630
3118.5000 84.455941 2399.206547
3118.5999 84.167785 2401.427430
3118.7000 83.962074 2403.185781
3118.7998 84.001099 2403.185781
3118.8999 84.038880 2403.185781
3119.0000 84.128471 2402.806405
3119.0999 84.351780 2401.463105
3119.2000 84.550844 2400.287232
3119.2998 84.625647 2399.988378
3119.3999 84.657206 2399.988378
3119.5000 84.687566 2399.988378
3119.5999 84.622650 2400.657500
3119.7000 84.539489 2401.448835
3119.7998 84.461070 2402.198597
3119.8999 84.404407 2402.784940
3120.0000 84.383536 2403.107018
3120.0999 84.382396 2403.278882
3120.2000 84.343009 2403.715978
3120.2998 84.232369 2404.656004
3120.3999 84.095484 2405.777827
3120.5000 83.977382 2406.757966
3120.5999 83.984016 2406.830114
3120.7000 83.999405 2406.830114
